WEEK_START_DATE,YEAR,QUARTER,MONTH,WEEK_OF_YEAR,REGION,PRODUCT,CUSTOMER_SEGMENT,DEMAND_UNITS,REVENUE,AVG_TEMPERATURE_F,ECONOMIC_INDEX,HOUSING_STARTS,IS_HOLIDAY_WEEK,IS_WINTER,IS_SPRING,IS_SUMMER,IS_FALL
2022-06-20,2022,Q2,6,25,MT_Northern,Cold_Climate_Heat_Pump,B2G,3,23460.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Cold_Climate_Heat_Pump,B2C,14,119000.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Variable_Gas_Furnace,B2B,8,34200.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Variable_Gas_Furnace,B2G,5,20700.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Variable_Gas_Furnace,B2C,14,63000.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Standard_Air_Handler,B2B,17,45220.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Standard_Air_Handler,B2G,12,30912.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Standard_Air_Handler,B2C,20,56000.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,High_Altitude_Air_Handler,B2B,14,46550.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,High_Altitude_Air_Handler,B2G,10,32200.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,High_Altitude_Air_Handler,B2C,10,35000.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Replacement_Parts,B2B,45,14962.5,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Replacement_Parts,B2G,30,9660.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Replacement_Parts,B2C,76,26600.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Maintenance_Contract,B2B,6,6840.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Maintenance_Contract,B2G,4,4416.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,MT_Northern,Maintenance_Contract,B2C,3,3600.0,68.9,71.6,63,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Cold_Climate_Heat_Pump,B2B,5,40375.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Cold_Climate_Heat_Pump,B2G,3,23460.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Cold_Climate_Heat_Pump,B2C,13,110500.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Variable_Gas_Furnace,B2B,8,34200.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Variable_Gas_Furnace,B2G,5,20700.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Variable_Gas_Furnace,B2C,14,63000.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Standard_Air_Handler,B2B,17,45220.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Standard_Air_Handler,B2G,12,30912.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Standard_Air_Handler,B2C,20,56000.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,High_Altitude_Air_Handler,B2B,14,46550.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,High_Altitude_Air_Handler,B2G,11,35420.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,High_Altitude_Air_Handler,B2C,11,38500.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Replacement_Parts,B2B,64,21280.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Replacement_Parts,B2G,42,13524.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Replacement_Parts,B2C,107,37450.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Maintenance_Contract,B2B,8,9120.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Maintenance_Contract,B2G,5,5520.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,ID_Mountain,Maintenance_Contract,B2C,4,4800.0,64.8,68.1,86,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Cold_Climate_Heat_Pump,B2B,8,64600.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Cold_Climate_Heat_Pump,B2G,4,31280.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Cold_Climate_Heat_Pump,B2C,19,161500.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Variable_Gas_Furnace,B2B,12,51300.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Variable_Gas_Furnace,B2G,8,33120.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Variable_Gas_Furnace,B2C,21,94500.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Standard_Air_Handler,B2B,24,63840.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Standard_Air_Handler,B2G,17,43792.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Standard_Air_Handler,B2C,28,78400.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,High_Altitude_Air_Handler,B2B,22,73150.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,High_Altitude_Air_Handler,B2G,16,51520.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,High_Altitude_Air_Handler,B2C,16,56000.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Replacement_Parts,B2B,65,21612.5,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Replacement_Parts,B2G,43,13846.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Replacement_Parts,B2C,109,38150.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Maintenance_Contract,B2B,15,17100.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Maintenance_Contract,B2G,10,11040.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,CA_NV_Tahoe,Maintenance_Contract,B2C,8,9600.0,71.0,68.6,93,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Cold_Climate_Heat_Pump,B2B,8,64600.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Cold_Climate_Heat_Pump,B2G,5,39100.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Cold_Climate_Heat_Pump,B2C,20,170000.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Variable_Gas_Furnace,B2B,15,64125.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Variable_Gas_Furnace,B2G,10,41400.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Variable_Gas_Furnace,B2C,25,112500.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Standard_Air_Handler,B2B,28,74480.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Standard_Air_Handler,B2G,20,51520.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Standard_Air_Handler,B2C,32,89600.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,High_Altitude_Air_Handler,B2B,30,99750.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,High_Altitude_Air_Handler,B2G,22,70840.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,High_Altitude_Air_Handler,B2C,22,77000.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Replacement_Parts,B2B,112,37240.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Replacement_Parts,B2G,74,23828.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Replacement_Parts,B2C,187,65450.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Maintenance_Contract,B2B,12,13680.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Maintenance_Contract,B2G,8,8832.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,OR_WA_Pacific_NW,Maintenance_Contract,B2C,6,7200.0,68.5,76.1,150,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Cold_Climate_Heat_Pump,B2B,8,64600.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Cold_Climate_Heat_Pump,B2G,4,31280.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Cold_Climate_Heat_Pump,B2C,19,161500.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Variable_Gas_Furnace,B2B,10,42750.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Variable_Gas_Furnace,B2G,6,24840.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Variable_Gas_Furnace,B2C,17,76500.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Standard_Air_Handler,B2B,21,55860.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Standard_Air_Handler,B2G,15,38640.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Standard_Air_Handler,B2C,24,67200.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,High_Altitude_Air_Handler,B2B,18,59850.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,High_Altitude_Air_Handler,B2G,13,41860.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,High_Altitude_Air_Handler,B2C,13,45500.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Replacement_Parts,B2B,83,27597.5,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Replacement_Parts,B2G,55,17710.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Replacement_Parts,B2C,138,48300.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Maintenance_Contract,B2B,13,14820.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Maintenance_Contract,B2G,8,8832.0,68.6,71.5,92,0,0,0,1,0
2022-06-20,2022,Q2,6,25,VT_ME_NH_New_England,Maintenance_Contract,B2C,7,8400.0,68.6,71.5,92,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Cold_Climate_Heat_Pump,B2B,7,56525.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Cold_Climate_Heat_Pump,B2G,4,31280.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Cold_Climate_Heat_Pump,B2C,18,153000.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Variable_Gas_Furnace,B2B,10,42750.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Variable_Gas_Furnace,B2G,7,28980.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Variable_Gas_Furnace,B2C,17,76500.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Standard_Air_Handler,B2B,19,50540.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Standard_Air_Handler,B2G,13,33488.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Standard_Air_Handler,B2C,22,61600.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,High_Altitude_Air_Handler,B2B,24,79800.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,High_Altitude_Air_Handler,B2G,18,57960.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,High_Altitude_Air_Handler,B2C,18,63000.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Replacement_Parts,B2B,105,34912.5,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Replacement_Parts,B2G,70,22540.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Replacement_Parts,B2C,176,61600.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Maintenance_Contract,B2B,13,14820.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Maintenance_Contract,B2G,9,9936.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CO_Rocky_Mountains,Maintenance_Contract,B2C,7,8400.0,79.3,72.1,148,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Cold_Climate_Heat_Pump,B2B,9,72675.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Cold_Climate_Heat_Pump,B2G,5,39100.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Cold_Climate_Heat_Pump,B2C,23,195500.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Variable_Gas_Furnace,B2B,13,55575.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Variable_Gas_Furnace,B2G,8,33120.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Variable_Gas_Furnace,B2C,22,99000.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Standard_Air_Handler,B2B,18,47880.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Standard_Air_Handler,B2G,13,33488.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Standard_Air_Handler,B2C,21,58800.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,High_Altitude_Air_Handler,B2B,15,49875.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,High_Altitude_Air_Handler,B2G,11,35420.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,High_Altitude_Air_Handler,B2C,11,38500.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Replacement_Parts,B2B,52,17290.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Replacement_Parts,B2G,35,11270.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Replacement_Parts,B2C,87,30450.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Maintenance_Contract,B2B,12,13680.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Maintenance_Contract,B2G,8,8832.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,UT_High_Elevation,Maintenance_Contract,B2C,7,8400.0,77.2,70.0,125,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Cold_Climate_Heat_Pump,B2B,4,32300.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Cold_Climate_Heat_Pump,B2G,2,15640.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Cold_Climate_Heat_Pump,B2C,10,85000.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Variable_Gas_Furnace,B2B,6,25650.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Variable_Gas_Furnace,B2G,4,16560.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Variable_Gas_Furnace,B2C,10,45000.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Standard_Air_Handler,B2B,8,21280.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Standard_Air_Handler,B2G,5,12880.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Standard_Air_Handler,B2C,9,25200.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,High_Altitude_Air_Handler,B2B,8,26600.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,High_Altitude_Air_Handler,B2G,6,19320.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,High_Altitude_Air_Handler,B2C,6,21000.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Replacement_Parts,B2B,40,13300.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Replacement_Parts,B2G,27,8694.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Replacement_Parts,B2C,68,23800.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Maintenance_Contract,B2B,5,5700.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Maintenance_Contract,B2G,3,3312.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,WY_Mountain,Maintenance_Contract,B2C,3,3600.0,63.7,67.5,40,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Cold_Climate_Heat_Pump,B2B,5,40375.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Cold_Climate_Heat_Pump,B2G,3,23460.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Cold_Climate_Heat_Pump,B2C,12,102000.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Variable_Gas_Furnace,B2B,7,29925.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Variable_Gas_Furnace,B2G,4,16560.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Variable_Gas_Furnace,B2C,12,54000.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Standard_Air_Handler,B2B,12,31920.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Standard_Air_Handler,B2G,8,20608.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Standard_Air_Handler,B2C,14,39200.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,High_Altitude_Air_Handler,B2B,10,33250.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,High_Altitude_Air_Handler,B2G,7,22540.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,High_Altitude_Air_Handler,B2C,7,24500.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Replacement_Parts,B2B,41,13632.5,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Replacement_Parts,B2G,27,8694.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Replacement_Parts,B2C,69,24150.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Maintenance_Contract,B2B,9,10260.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Maintenance_Contract,B2G,6,6624.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,MT_Northern,Maintenance_Contract,B2C,5,6000.0,69.8,71.9,51,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Cold_Climate_Heat_Pump,B2B,6,48450.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Cold_Climate_Heat_Pump,B2G,3,23460.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Cold_Climate_Heat_Pump,B2C,14,119000.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Variable_Gas_Furnace,B2B,8,34200.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Variable_Gas_Furnace,B2G,5,20700.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Variable_Gas_Furnace,B2C,14,63000.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Standard_Air_Handler,B2B,9,23940.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Standard_Air_Handler,B2G,6,15456.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Standard_Air_Handler,B2C,10,28000.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,High_Altitude_Air_Handler,B2B,10,33250.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,High_Altitude_Air_Handler,B2G,7,22540.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,High_Altitude_Air_Handler,B2C,7,24500.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Replacement_Parts,B2B,53,17622.5,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Replacement_Parts,B2G,35,11270.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Replacement_Parts,B2C,89,31150.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Maintenance_Contract,B2B,9,10260.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Maintenance_Contract,B2G,6,6624.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,ID_Mountain,Maintenance_Contract,B2C,5,6000.0,61.0,72.9,61,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Cold_Climate_Heat_Pump,B2B,11,88825.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Cold_Climate_Heat_Pump,B2G,6,46920.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Cold_Climate_Heat_Pump,B2C,27,229500.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Variable_Gas_Furnace,B2B,15,64125.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Variable_Gas_Furnace,B2G,10,41400.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Variable_Gas_Furnace,B2C,26,117000.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Standard_Air_Handler,B2B,19,50540.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Standard_Air_Handler,B2G,14,36064.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Standard_Air_Handler,B2C,22,61600.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,High_Altitude_Air_Handler,B2B,25,83125.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,High_Altitude_Air_Handler,B2G,18,57960.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,High_Altitude_Air_Handler,B2C,18,63000.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Replacement_Parts,B2B,72,23940.0,65.6,78.7,94,0,0,0,1,0
2022-06-27,2022,Q2,6,26,CA_NV_Tahoe,Replacement_Parts,B2G,48,15456.0,65.6,78.7,94,0,0,0,1,0
